"species","start_year","end_year","trend_type","region","trend","lci","uci","percent_change","p_ch_lci","p_ch_uci","prob_decline","prob_decline_GT30","prob_decline_GT50","prob_decline_GT70","mean_abundance","mean_observed","mean_n_surveys","centered_log_trend","centered_log_trend_lci","centered_log_trend_uci","region_type"
"Whimbrel",1980,1999,"Previous-three-generation","1805040_462276",-0.677682691032565,-6.10842033017078,4.54719869721376,-12.1700455809849,-69.8069994588977,132.774612075471,0.5946875,0.3290625,0.145,0.024375,0.0429200704704688,0.22214590964591,10.3888888888889,0.023144532714097,-0.0344470033566675,0.081118369225286,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","1955040_722084",-4.0220504645682,-8.55555577547665,0.727540105880852,-54.4012053018266,-81.7194507861518,14.7668353779069,0.948125,0.8159375,0.5746875,0.19375,0.283456615725,2.00387496920005,40.5555555555556,-0.0110465124269331,-0.0628100847747371,0.0406159226371823,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2105040_462276",0.203696422650746,-3.08477854167515,3.71960323899365,2.27968162733564,-44.8623889203877,100.150229995831,0.47375,0.1109375,0.015,0.0003125,0.716148591140625,5.78148926620868,51.35,0.0322042809617577,-0.00375951607611191,0.0729804039669578,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2105040_981891",3.22630632186612,-1.68369444829606,8.38222416543857,81.2426919791829,-27.575507249268,361.5333988179,0.1025,0.0203125,0.004375,0,0.388934487717187,3.18619836430571,22.3333333333333,0.061759401051825,0.00998769044630258,0.116174432378907,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2255040_1241699",1.24718544506807,-2.97430403965812,5.40331574771881,27.0760107491284,-43.6558585359881,171.788742183356,0.2696875,0.071875,0.0115625,0.0003125,0.2701128331125,1.11660360390778,35.2631578947368,0.0424999797289286,0.000869210343412351,0.0897931125224563,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2255040_722084",2.12685545006815,-2.43190538356757,6.68407726164799,49.6505446969121,-37.3604463541492,241.894803218127,0.1796875,0.040625,0.0065625,0.000625,1.07641528884375,3.08878237918641,22.15,0.0511114470973566,0.00826515021178893,0.10142401187214,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2405040_981891",-2.131695842622,-6.00236620443474,1.76849800003505,-33.7945794585677,-69.1523910832474,39.52565550239,0.8665625,0.5621875,0.2228125,0.0209375,0.0312659955679688,0.234979618499733,70.6,0.00857790215856958,-0.0319974132198798,0.0512571868245117,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2555040_1241699",-5.48564292804467,-11.5441021642721,0.903043313309231,-66.2723760358926,-90.2767937716079,18.6263174281599,0.9534375,0.8709375,0.7290625,0.419375,0.502022615242187,2.8367735042735,7.4,-0.0266562010049445,-0.0858479283033223,0.0355802970698284,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2555040_1761314",-6.4280788024406,-12.247349910887,-0.423860095167567,-71.7287825768573,-91.6450361042186,-7.75338192734167,0.9821875,0.9365625,0.820625,0.5353125,0.497247781464063,4.47439402706264,11.0833333333333,-0.0366420477668156,-0.0942672728047248,0.0185450828314517,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2705040_2021122",-4.92488619596599,-15.2861449631227,6.20539796463146,-62.3861314456234,-95.7230468792724,213.895636670152,0.8209375,0.7153125,0.6053125,0.4221875,0.65366978404125,2.5,1.33333333333333,-0.0218135252610662,-0.127627431824294,0.0867395965922708,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2855040_1761314",-8.27130392234765,-15.1892690063221,-0.943400001540666,-80.6282631600282,-95.629152967127,-16.4810384565054,0.985,0.9621875,0.9075,0.7246875,2.89324437076563,18.6574074074074,2.11111111111111,-0.0567864994966425,-0.116137782852232,0.00505040712756882,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","3005040_1501507",-4.46017011371358,-11.8941929624797,3.16515537434472,-58.232496363722,-90.9824998495436,80.7705818458531,0.875,0.748125,0.5921875,0.341875,2.96013304817187,0.0666666666666667,6.4,-0.0161438119134399,-0.0749444556409667,0.0539219380780292,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","1055040_202469",-2.99398100516196,-14.9690441140659,10.6438785184678,-39.3758932036553,-91.2167342272829,355.943372530008,0.6925,0.5625,0.421875,0.2375,0.0238146328197852,0,4,0.0894138947182132,-0.0366611295462919,0.211720181361704,"hex_name"
