"trend","lci","uci","percent_change","p_ch_lci","p_ch_uci","p_decline","p_decline_GT_30","p_decline_GT_50","p_decline_GT_70","mean_abundance","mean_observed","mean_n_surveys","region","centered_log_trend","centered_log_trend_lci","centered_log_trend_uci","start_year","end_year","species","region_type","trend_type","parameter","true_trend","prec"
-1.41409165354518,-6.95215640744385,4.55361661276696,-13.5616461929006,-51.3522084865935,56.0955782618121,0.6896875,0.2334375,0.0325,0.0003125,10.1271647607955,28.4242743221691,10.5,"-1194960_-576954",-0.0506271830694126,-0.569038467650883,0.438247195135688,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-0.243210126620796,0.116075491038801
-1.34151622703271,-6.16222123557959,3.51576248970074,-12.527460257791,-47.0608209074631,41.2748500319692,0.7175,0.18625,0.01625,0,800.7827078125,2910.575,3,"-144960_-317147",-0.0419660063410512,-0.202550567789436,0.0686740392362961,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-1.15817459683962,0.164059868508115
-2.60404235722819,-7.76256431318161,2.16203374600892,-22.6432895706455,-55.4269650776974,23.8498000241046,0.8675,0.3484375,0.055,0.00125,1.27504634326705,3.21001899911068,22.2,"-144960_-836762",-0.170945032622202,-0.626262448257918,0.184868583601233,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-0.0220744120660421,0.156007788254176
0.122831841379018,-5.10644193404419,5.85634589598138,0.523874925468315,-40.7937830840905,76.672636774604,0.491875,0.0821875,0.005,0,290.758514227273,NA,NA,"-294960_-57339",0.104724077849296,-0.188404614463214,0.46093450381834,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-1.67222368018961,0.127858650418203
-1.4146374824472,-6.33135307755547,3.71484360399407,-12.8675681461218,-48.0072877538318,44.0154782746092,0.715625,0.1975,0.0196875,0.0003125,41.6894496088068,NA,NA,"-894960_-576954",-0.0495876259863657,-0.45123019344871,0.283744890987036,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-0.342917054721215,0.152254024558596
0.37271636582333,-5.59848189415151,7.16783641465034,2.4888542280413,-43.7930802447837,99.8226265638179,0.4671875,0.1021875,0.009375,0,0.0471981296190341,0.0454545454545455,6,"1055040_202469",0.12829455845411,-0.38569992224085,0.701075814476584,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-2.67146066958852,0.0942846073178631
-2.09192590348445,-7.89925833600665,3.44937898409858,-18.2872420591063,-56.0831286048804,40.3714862668638,0.7725,0.3009375,0.0628125,0.00125,7.87101122440341,NA,NA,"1355040_-1356377",-0.119556707146384,-0.761662272411294,0.378011662774556,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",0.622710812085603,0.119312157748632
0.511974639253604,-5.24315394075871,6.71818751395143,4.48403322083118,-41.6412515039023,91.5951078595398,0.444375,0.0840625,0.00875,0,0.708263799170455,0.1,9,"1655040_202469",0.142691394187916,-0.321491553709961,0.687205444295021,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-2.86592322087721,0.107401997284426
-1.2807984319841,-6.68647250046018,3.97910152886975,-12.2565829599162,-49.9451513405945,47.7272469160625,0.704375,0.1784375,0.025,0.0003125,0.124043789042614,0.206096794468887,27,"1805040_-57339",-0.0362289901166342,-0.566591337739556,0.456804351523178,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-2.35811469515653,0.135083923158462
-1.8046381366781,-6.98247746851512,3.35320540597762,-16.3425213270684,-51.5104986408777,39.0719475993747,0.76125,0.253125,0.03125,0,4.534118021875,147,2,"5040_-1096569",-0.0894498243515564,-0.614416083339741,0.337008108271904,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",0.500599298044802,0.143844672864904
-1.12628091153119,-5.96613649676498,3.5917813261176,-10.2167198695444,-45.9441376080017,42.3157655735578,0.6875,0.1496875,0.0125,0,0.00323413316541222,0,6.88888888888889,"905040_-57339",-0.0199376344730338,-0.406022702652927,0.331873373177942,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-2.06474921103991,0.168207574935277
0.125622962943639,-5.67206608812986,6.7814026780437,-0.145053802130024,-44.2296636264859,92.7331080212592,0.5015625,0.1028125,0.01125,0.0003125,0.00151736285369318,0.0375,16.25,"905040_462276",0.104245105128834,-0.348379670213706,0.626630040752398,2009,2019,"Simulated_American Avocet","hex_name","Recent-three-generation","nsmooth",-3.1776374397452,0.0990812466564581
-2.53118434562216,-5.850333620896,0.811724972897273,-22.6734382725077,-45.2747373933937,8.420265023696,0.9309375,0.2778125,0.0090625,0,116.370909492709,89.3435704133577,129.727272727273,"Composite",NA,NA,NA,1999,2009,"Simulated_American Avocet","hex_name","Previous-three-generation","nsmooth",NA,0.346222460082351
-2.2207363999538,-6.55336169497884,2.33332976204715,-20.0006125286313,-49.2265322511954,25.9421368713515,0.835625,0.2840625,0.0215625,0.0003125,12.7275488181818,4.32895733652313,14,"-1194960_-576954",0.0306360262598268,-0.342566312388213,0.449376343532503,1999,2009,"Simulated_American Avocet","hex_name","Previous-three-generation","nsmooth",-0.243210126620796,0.194577191385774
-2.5774055176141,-6.10722705533537,0.950260401784288,-23.2199949655404,-46.7497496616141,9.9194243474934,0.9246875,0.3028125,0.01,0,992.539870142046,885.280909090909,9.5,"-144960_-317147",-0.00493676713194633,-0.0974163497622663,0.0853231485634238,1999,2009,"Simulated_American Avocet","hex_name","Previous-three-generation","nsmooth",-1.15817459683962,0.308511888411111
-2.97953926227139,-6.23407451131373,-0.0152164261075141,-25.6807578711841,-47.4647894839228,-0.152060028847114,0.975625,0.360625,0.0115625,0,1.71116173994318,5.65880765964498,26.9090909090909,"-144960_-836762",-0.0459238616907016,-0.375834410214064,0.248866885351777,1999,2009,"Simulated_American Avocet","hex_name","Previous-three-generation","nsmooth",-0.0220744120660421,0.397329528094551
-2.41247376730836,-6.49986550842698,1.62066390554327,-21.608985754245,-48.9351130087809,17.4411456604255,0.883125,0.2959375,0.0203125,0,322.54603165625,332.627083333333,11.5,"-294960_-57339",0.0114843207151898,-0.253366656251179,0.27318885320198,1999,2009,"Simulated_American Avocet","hex_name","Previous-three-generation","nsmooth",-1.67222368018961,0.233025498910219
-2.45018500079121,-6.07644425828876,1.39316107513639,-22.0110859858454,-46.5749075917456,14.8382671018126,0.9046875,0.2803125,0.0121875,0,50.4631653392045,46.4564102564103,9.6,"-894960_-576954",0.00794728803426521,-0.25684380509431,0.29125944321056,1999,2009,"Simulated_American Avocet","hex_name","Previous-three-generation","nsmooth",-0.342917054721215,0.275408171757722
